request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"e1e6ac23-2561-43df-8a05-4cb65ee0e2c6",GET,/,"debug=true&locale=en",,302,,,,124519963513800,124520090403800,124520099026500
"d4b0322b-34af-43b3-b4ec-c2d3c19b6982",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=528,,124520139909800,124520159417400,124530345420800
"883b4a61-5734-490f-8b03-e6d9e7cd7fd1",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,124530554669500,124530568865700,124530570957200
"e3bab938-1d28-4de9-9388-8849537169b8",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,124530596512800,124530602615100,124530605403900
"1af3634e-fd13-4fae-92c3-187491a39c9b",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,124530620036600,124530624564100,124530626421300
"859d94f8-240b-487b-a7b3-2daba2697a70",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,124530639793200,124530643832300,124530645606200
"d1932800-5040-416b-9942-7d04fb026ea2",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,124530656243100,124530659971400,124530661703200
"553c4873-a3cb-41b4-9bd7-f34bbe9a6881",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,124530672580600,124530677273300,124530678984900
"3bcbe0ad-57d1-478b-809b-82b659da4b40",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,124530689464000,124530693686000,124530695623300
"655f3f01-aa76-48b5-b5c1-04720d71bd97",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,124530707175000,124530711638400,124530713304800
"434d3e2d-9f68-42f5-87d7-f72e2a5b1ab5",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,124530722861800,124530726723100,124530728217100
"a89d0399-3ebc-4b86-bfb6-1f4a4ce562b8",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,124530740405800,124530744415200,124530745996100
"a245e958-5c7a-44e9-9d97-accd58dfd3c5",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,124530761953800,124530767794200,124530769482300
"82c51f82-1a21-4011-96ce-b93cebc25c00",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,124530781745300,124530786776800,124530788499700
"7e4d193a-0721-4288-b1bf-a3dde5e8b4fc",GET,/images/logo.png,,,200,image/png,,,124530799928000,124530804498200,124530806041600
"5b64e32c-9cd7-4c35-8dac-ced46b5b5c97",GET,/images/banner.png,,,200,image/png,,,124530851192800,124530855823900,124530857927900
"483ed11e-0097-4299-b624-5532b078a0f4",GET,"/serviceImages/wifiEnElAvion.jpg",,,200,image/jpeg,,,124530873015500,124530877749800,124530879550900
"0688d857-178d-4221-bd34-eadaa7368537",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-solid-900.woff2",,,200,application/font-woff2,,,124530893397300,124530898251500,124530899940100
"db34a19c-44d5-4926-af7f-e5908304b107",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-brands-400.woff2",,,200,application/font-woff2,,,124530922762700,124530926535200,124530928365700
"06d8404c-37f1-4d8f-a13c-cdf0de906fe1",GET,/images/favicon.ico,,,200,image/x-icon,,,124530947208200,124530971072000,124530973126400
"c6402129-63ad-4286-b039-62253ed55a2a",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&service=530&username=",,124530994973400,124531013409800,124535035416900
"cef6415d-5354-4370-a4c5-3b6b14e873dc",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,124535078424600,124535082060000,124535083317000
"7e3bc9c9-0f8e-4b47-84bc-7045d6c6bbfa",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,124535091358700,124535094668700,124535095677300
"ed60f69c-6c7c-4ce4-9275-1abb169da542",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,124535102699000,124535105626300,124535106806100
"ed211651-14a5-4388-abf4-409636070b7b",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,124535114150200,124535122810700,124535124474000
"d1777cb0-c94e-4ff9-9486-45e3987b2f51",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,124535133598800,124535137670800,124535139154400
