request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"e8c5dbba-a870-4363-b23e-c69f2cc3019c",GET,/,"debug=true&locale=en",,302,,,,59408257876200,59408343508700,59408349778500
"c1fa58bb-eed3-4b3f-a48e-ba67e1ac2d04",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=528,,59408374989300,59408388164000,59415680564100
"1e0a81a7-b9ec-4192-ac81-d494ec019816",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,59415868634600,59415885508700,59415888707400
"2badb6c3-285a-46f9-aeba-87a3f369c59a",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,59415907398500,59415911731900,59415913969800
"4f0c5561-f64b-4c63-b772-c8f59cefde74",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,59415928254000,59415932233400,59415933916500
"e238f0be-f4ea-4a94-852c-ba23af4062ce",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,59415947698800,59415951272700,59415953777000
"7dee2a00-7cb5-4fd8-a7fc-380efc649966",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,59415966991300,59415971562500,59415973276500
"f01c2695-ae4c-42bc-8afb-82ef501c2527",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,59415990522700,59415994813000,59415996786600
"59b434f0-0e55-416f-96ab-576353932ccf",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,59416008323900,59416011574700,59416013516400
"605a37b4-8b10-4d73-83a7-f4b9753aede4",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,59416024210800,59416027908000,59416029471300
"33b0d444-d5a9-4bcb-a997-873231736feb",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,59416039673600,59416043444800,59416045447000
"9d9e6856-1489-494c-8462-8951faa2170d",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,59416057708900,59416061977700,59416063858100
"921f9964-aa0f-47e3-8704-ea7a80fb30a3",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,59416077059500,59416080238500,59416081543300
"fd0a638e-bdae-4846-ac39-692cf507a3cb",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,59416091979600,59416095706800,59416097736200
"adf5bb7e-2d1d-47a1-b795-ef1ac8d849f7",GET,/images/logo.png,,,200,image/png,,,59416108912900,59416113620100,59416115492200
"ec23eb5c-a8ca-437e-bc6c-e98c56e1724e",GET,"/serviceImages/wifiEnElAvion.jpg",,,200,image/jpeg,,,59416148446300,59416152174100,59416153374600
"eca33f66-26e4-49cd-9040-e932f4c090a7",GET,/images/banner.png,,,200,image/png,,,59416167221400,59416171846500,59416173599300
